stage,epoch,gen_loss,disc_loss,disc_acc,ms_signal,score,health,sharp_ratio,lr_factor,instance_noise,seconds,struct_dog,color_dog,sharp_dog,struct_cat,color_cat,sharp_cat,global_epoch
stage1,101,3.314266529563185,1.1088987588882446,0.8465909090909091,0.5088538415246195,1.0,0.9263744721105482,1.1338946366459,1.0,0.0,36.63710141181946,0.9495452046394348,0.1930121779441833,0.3728202581405639,0.9088312387466432,0.1882088631391525,0.3720033168792724,101
stage1,102,2.72675501139133,0.6569032533602281,0.916396103896104,0.5039789146417147,0.8912918150785182,0.9199299252985292,0.8912918286472484,1.0,0.0,36.529189348220825,0.9324970841407776,0.1832936406135559,0.2843728959560394,0.9025087356567384,0.1825730353593826,0.3010917007923126,102
stage1,103,2.939966677071212,0.5901019751251518,0.9392248376623376,0.4980631358437724,1.0,0.9268258224722438,1.0289145234793486,1.0,0.0,41.052674770355225,0.9366445541381836,0.196554347872734,0.325743705034256,0.9092740416526794,0.1890757232904434,0.3501213788986206,103
stage1,104,2.98455569186768,0.5303502895615317,0.9631189123376624,0.5032655360636773,1.0,0.928525449120303,1.0309957844404725,1.0,0.0,36.71903204917908,0.9499102234840392,0.1990552991628646,0.3179846405982971,0.910941481590271,0.1834858655929565,0.3592475652694702,104
stage1,105,3.225122098024789,0.6181017017209685,0.9276075487012988,0.4945021674230501,0.9976194175370484,0.955790862846228,0.9976194327244746,1.0,0.0,36.46726727485657,0.937954306602478,0.1924865841865539,0.3183344006538391,0.9376905560493468,0.1838048249483108,0.3369738161563873,105
stage1,106,3.0610505803064867,0.7010188845845012,0.908685064935065,0.504609085909732,0.9713180286833972,0.8915345256556337,0.9713180434704196,1.0,0.0,36.67369413375855,0.9371704459190368,0.184851661324501,0.3089702725410461,0.8746510744094849,0.173836350440979,0.3290612995624542,106
stage1,107,3.1077253315355877,0.7701649100749524,0.9035612824675324,0.5048539743020937,1.0,0.9350949086182346,1.0263299723945845,1.0,0.0,36.42275452613831,0.9190951585769652,0.2084532976150512,0.3318685591220855,0.917386531829834,0.2049152106046676,0.3422988057136535,107
stage1,108,3.003991047283272,0.5753649658971018,0.9445008116883116,0.5023480855025254,0.9187614830709454,0.9137748162470594,0.9187614970578648,1.0,0.0,36.599727630615234,0.9276471138000488,0.1881066113710403,0.2904601693153381,0.8964701890945435,0.1795614212751388,0.3130484819412231,108
stage1,109,3.0828387505048283,0.5344854902911496,0.9582487824675324,0.4963767288567184,0.9661483821517975,0.9315615078461944,0.9661483968601192,1.0,0.0,36.52097296714783,0.941641092300415,0.2021255046129226,0.3028725683689117,0.9139200448989868,0.1891018599271774,0.331763207912445,109
stage1,110,3.17954639896944,0.8327947854995728,0.908887987012987,0.5079301351850684,1.0,0.8851165896200884,1.125947706917551,1.0,0.0,36.401127576828,0.9333370923995972,0.1891519576311111,0.360786885023117,0.8683546781539917,0.1786686033010482,0.3788165748119354,110
stage1,111,3.088211282507165,0.5643487588151709,0.9446530032467532,0.4987435956279953,0.8814444242453235,0.9445002710207088,0.8814444376641404,1.0,0.0,36.71400547027588,0.9268577694892884,0.1940938681364059,0.2767383456230163,0.9326555728912354,0.1913347095251083,0.302257776260376,111
stage1,112,3.1283312370250758,0.5796837032615364,0.9411525974025974,0.5014575990763578,0.9818902970233964,0.9033861027731868,0.981890311971368,1.0,0.0,36.43723702430725,0.9330694079399108,0.18525131046772,0.3164606690406799,0.8862782120704651,0.1753100305795669,0.3285155296325683,112
stage1,113,3.094312302477948,0.7798852881827911,0.9056919642857144,0.5055507599533379,1.0,0.9288806240044694,1.0234727018531176,1.0,0.0,36.410849809646606,0.9424569606781006,0.191090241074562,0.3205730319023132,0.911289930343628,0.173244908452034,0.351717472076416,113
stage1,114,3.1202481102633786,0.5564797896069366,0.947747564935065,0.4961259798570113,1.0,0.9055008696852742,1.0278396612852476,1.0,0.0,36.545053243637085,0.9418745636940002,0.1810108423233032,0.3366661667823791,0.8883529305458069,0.1713061332702636,0.3384928703308105,114
stage1,115,3.1270119292395457,0.5524798925820883,0.9515016233766234,0.5007064168329363,0.9601500060377174,0.9333512952072373,0.9601500206547218,1.0,0.0,36.55896306037903,0.939359962940216,0.1953115612268448,0.3064542412757873,0.915675938129425,0.1833209246397018,0.3242413699626922,115
stage1,116,3.1492325470045017,0.7232642034431557,0.9087357954545454,0.5067495707567636,1.0,0.921067141083994,1.1116574977547489,1.0,0.0,36.76220154762268,0.9491308331489564,0.1933315247297287,0.3529314994812011,0.903624415397644,0.1824918389320373,0.3772851228713989,116
stage1,117,3.1196092630361583,0.5544976832030656,0.950487012987013,0.5032492221949937,1.0,0.919849181641147,1.004569037698667,1.0,0.0,36.57519912719727,0.9477514624595642,0.1996307373046875,0.3240521550178528,0.9024295210838318,0.1860436201095581,0.3358210623264313,117
stage1,118,3.2833249305749868,0.5102932619584071,0.9654525162337664,0.4901929911854979,0.9872717310120758,0.9191651388733008,0.9872717460419724,1.0,0.0,36.384437084198,0.92239648103714,0.1785746067762375,0.3236832618713379,0.9017584323883056,0.1686418503522873,0.3248278498649597,118
stage1,119,3.277954137944556,0.6454212181753927,0.9258319805194806,0.5054659189341905,0.9258648017149578,0.9223702793136356,0.9258648158100156,1.0,0.0,36.5333366394043,0.9351037740707396,0.1757805496454239,0.2961157560348511,0.9049028754234314,0.162404403090477,0.3120588660240173,119
stage1,120,3.2531284341564426,0.5253201041902814,0.9598214285714286,0.4989309210281867,0.9506069122213682,0.9443289695649804,0.9506069266930915,1.0,0.0,36.3821656703949,0.9285451769828796,0.1710990220308303,0.3085845708847046,0.926445722579956,0.1601902991533279,0.3158424496650696,120
stage1,121,3.330238877952873,0.5542364658473374,0.947747564935065,0.5052372352643446,0.9660082340252082,0.918387836877402,0.9660082487313962,1.0,0.0,36.66491436958313,0.9392102956771852,0.1902856230735778,0.3046419024467468,0.9009958505630492,0.1779287010431289,0.3299018144607544,121
stage1,122,3.474836652832372,0.9128981356496936,0.873731737012987,0.5011947151128348,1.0,0.911528575087737,1.1068200961255552,1.0,0.0,36.45616292953491,0.9436699748039246,0.1814166754484176,0.364074558019638,0.8942664861679077,0.1656569838523864,0.3629645109176636,122
stage1,123,3.1202378427827515,0.6024168640762181,0.932325487012987,0.4990857533820264,1.0,0.9098948070736902,1.0333578860998145,1.0,0.0,36.41445517539978,0.9588617086410522,0.173516109585762,0.3196820914745331,0.8926636576652527,0.1638974249362945,0.3591017127037048,123
stage1,124,3.192340053521193,0.5358635864474557,0.9560166396103896,0.4855634457879252,0.9527657559596352,0.9298249420380988,0.9527657704642244,1.0,0.0,36.46259188652039,0.9327013492584229,0.1764462739229202,0.3008008301258087,0.9122163653373718,0.1687503010034561,0.3250442743301391,124
stage1,125,3.281999256703761,0.5204551576019881,0.9603794642857144,0.5074848087577076,1.0,0.9134647217193848,1.0327611336436495,1.0,0.0,36.58185529708862,0.9166512489318848,0.1883742958307266,0.3266569972038269,0.8961659669876099,0.1788248419761657,0.3517348170280456,125
stage1,126,3.5281895873221485,1.0347668664021925,0.865817775974026,0.5073998245325956,1.0,0.8958669180290547,1.055789571826823,1.0,0.0,41.05048727989197,0.9303957223892212,0.1951227039098739,0.3364215195178985,0.8789014220237732,0.181081011891365,0.3570970296859741,126
stage1,127,2.9836451759586087,0.5814510030405862,0.9406960227272728,0.4956993681269807,0.9848086809970906,0.9403282398143212,0.9848086959894904,1.0,0.0,36.61494278907776,0.9390369057655334,0.1748826503753662,0.3084181845188141,0.9225207567214966,0.1651716977357864,0.3384750187397003,127
stage1,128,3.139784608568464,0.5507609399108143,0.951856737012987,0.4936921275281287,1.0,0.9483516319419116,1.0163559989319886,1.0,0.0,36.446420192718506,0.9420273900032043,0.1709655970335006,0.3227792680263519,0.9303922057151794,0.16610948741436,0.3448364734649658,128
stage1,129,3.2164814980192618,0.798697410465835,0.9042715097402596,0.4950428984381936,0.9384568999182256,0.9228625786783976,0.9384569142049816,1.0,0.0,36.52317428588867,0.9358519911766052,0.1868911236524582,0.2931489944458008,0.9053858518600464,0.1782139986753463,0.3232970237731933,129
stage1,130,3.1376519574747457,0.5268522833848929,0.9606331168831168,0.5003084106878801,0.962382485389275,0.9198267022180986,0.962382500040266,1.0,0.0,36.62330651283264,0.9516838192939758,0.1737015098333358,0.3058846294879913,0.9024074673652648,0.1675441712141037,0.3262774348258972,130
stage1,131,3.2789758366423767,0.4920661290744682,0.9741781655844156,0.5000728341666135,0.990801340483152,0.9138077455640656,0.9908013555667822,1.0,0.0,41.051634550094604,0.9559618830680848,0.1778961569070816,0.3143209815025329,0.8965024948120117,0.171403482556343,0.3365086317062378,131
stage1,132,3.3391882707546285,0.5234768468064147,0.9634232954545454,0.4944972032076352,0.9519757724115044,0.938894963951788,0.951975786904067,1.0,0.0,36.64809560775757,0.9382580518722534,0.1893468350172042,0.29855877161026,0.9211146235466005,0.1866888254880905,0.3267674148082733,132
stage1,133,3.3372469779055614,0.7914782383225181,0.9108664772727272,0.5091089950753497,1.0,0.9077755442769933,1.0865554207812589,1.0,0.0,36.4050498008728,0.9392841458320618,0.1793425530195236,0.346585065126419,0.8905845284461975,0.1788138747215271,0.3671427071094513,133
stage1,134,3.2541595047170464,0.5157909671981613,0.964437905844156,0.4951477329452316,0.9991225277455008,0.9163315164652408,0.9991225429558098,1.0,0.0,36.44984316825867,0.940351903438568,0.1750390976667404,0.3087248802185058,0.8989784717559814,0.1655531972646713,0.3475706875324249,134
stage1,135,3.385781823814689,0.4933059405196797,0.9726055194805194,0.4948285105940583,0.9877099604567916,0.9223821873323316,0.9877099754933596,1.0,0.0,36.48426795005798,0.9518313407897948,0.1831469386816024,0.3121108114719391,0.9049145579338074,0.1742251068353653,0.3366881608963012,135
stage1,136,3.402504785107328,0.686956252757605,0.9182731331168832,0.4956678225622549,1.0,0.90549388283757,1.0037247008014396,1.0,0.0,36.75828790664673,0.9407246708869934,0.1713457107543945,0.3138097822666168,0.8883460760116577,0.1643020659685135,0.3455088138580322,136
stage1,137,3.383213201126495,0.4940843558930731,0.9708299512987012,0.4997774683809899,1.0,0.9259694172092932,1.046358723404352,1.0,0.0,36.40242958068848,0.9482874274253844,0.1852763295173645,0.3396739363670349,0.9084338545799256,0.1763477325439453,0.3476497530937195,137
stage1,138,3.564685653169434,0.7235776375640522,0.9247159090909092,0.4945840595604537,1.0,0.9040954197031632,1.0692173868067936,1.0,0.0,36.49156951904297,0.9461868405342102,0.1826047301292419,0.3551760911941528,0.8869740962982178,0.1726321429014206,0.3471628129482269,138
stage1,139,3.362837955549166,0.5035744057847308,0.9676339285714286,0.507825080063436,0.983733954929544,0.9317293137014916,0.9837339699055826,1.0,0.0,36.51850628852844,0.9451297521591188,0.1739602088928222,0.3130373656749725,0.9140846729278564,0.1656250953674316,0.3331498801708221,139
stage1,140,3.4497041268782183,0.4951091788031838,0.968952922077922,0.4891116549442341,1.0,0.9395220183444464,1.005122915444038,1.0,0.0,36.50266122817993,0.9302055835723876,0.1798366755247116,0.3194847404956817,0.9217298030853271,0.171670988202095,0.3407523036003113,140
stage1,141,3.5627995311439813,0.5223646330368983,0.958603896103896,0.496533989906311,0.9555504343557768,0.902425137815462,0.955550448902759,1.0,0.0,41.04749417304993,0.9560112357139589,0.1820031404495239,0.3074610233306885,0.8853354454040527,0.1733580231666565,0.320213258266449,141
stage1,142,3.522399604465668,1.007247674774814,0.8851461038961039,0.5070234084284151,1.0,0.8657028130786237,1.107100347012937,1.0,0.0,36.61557459831238,0.9201096296310424,0.1908494979143142,0.3564255237579345,0.8493085503578186,0.1925646513700485,0.3707976341247558,142
stage1,143,3.1381448259601346,0.5603510838050347,0.9485085227272728,0.4986241421142182,0.9694286377530986,0.9340377074277832,0.9694286525113578,1.0,0.0,36.48452806472778,0.947546124458313,0.1767801493406295,0.3056095242500305,0.9163493514060974,0.1662294119596481,0.3311809599399566,143
stage1,144,3.3124026958044475,0.4833950187478746,0.9733664772727272,0.4863142367307241,0.9778408827331764,0.9412888402408612,0.9778408976195008,1.0,0.0,36.45953917503357,0.9331461191177368,0.1749428361654281,0.3101505935192108,0.9234631657600404,0.16562519967556,0.3321656584739685,144
stage1,145,3.4897140651554257,0.5348655028002602,0.9541396103896104,0.4974844211881811,0.9824821495036036,0.9422713125384758,0.9824821644605852,1.0,0.0,36.48154711723328,0.9307788610458374,0.1772977858781814,0.3053699433803558,0.9244270324707032,0.1664835065603256,0.3399950265884399,145
stage1,146,3.5070073666510644,0.4743380407234291,0.9768161525974026,0.4945682771020121,1.0,0.9084792717288062,1.048449149118471,1.0,0.0,36.7467999458313,0.941486954689026,0.173735499382019,0.3345929086208343,0.8912749290466309,0.1638329625129699,0.3541039228439331,146
stage1,147,3.609303842891346,0.5452063118482565,0.9507406655844156,0.5021701149352185,1.0,0.9040099371403816,1.0132154377088298,1.0,0.0,41.05250215530396,0.9612418413162231,0.1942305564880371,0.3216168880462646,0.8868902325630188,0.1783217936754226,0.3439359068870544,147
stage1,148,3.6857031723121545,0.572261516149942,0.9523640422077922,0.4933463807229872,1.0,0.918350836962168,1.0473593148031404,1.0,0.0,36.8088002204895,0.9347061514854432,0.1743246763944625,0.340836226940155,0.9009595513343812,0.167414903640747,0.3471447229385376,148
stage1,149,3.4287051202414878,0.8855757539148454,0.8889001623376623,0.5011875791983171,1.0,0.9447783150051609,1.0201416317298266,1.0,0.0,36.390034437179565,0.9574742317199708,0.1796465665102005,0.3256981372833252,0.9268865585327148,0.1796044260263443,0.3444042801856994,149
stage1,150,3.385182807971905,0.4908707319916068,0.972757711038961,0.4993551810840507,0.9267519225693456,0.8940769484024195,0.9267519366779086,1.0,0.0,36.55864477157593,0.9497033953666688,0.190367043018341,0.3054289221763611,0.8771453499794006,0.1802384853363037,0.3033284246921539,150
stage2,1,1.3409862046117906,1.3358175646175037,0.6402698863636364,0.5290512879947563,0.9290211063023892,0.8961853360187768,0.9290211204454978,1.0,0.050000000745058,47.51991844177246,0.9501630663871764,0.1904880404472351,0.3051676750183105,0.879213809967041,0.1807582229375839,0.305080235004425,151
stage2,2,1.1911403830949363,1.3787627653642134,0.6185064935064936,0.5098822577433153,0.9270676074721652,0.899722139081873,0.927067621585534,1.0,0.0495833344757556,37.065751791000366,0.9501281976699828,0.1902610659599304,0.3039752244949341,0.8826836347579956,0.1813675016164779,0.3049894869327545,152
stage2,3,1.204001807547235,1.3430711030960083,0.6296164772727273,0.5063022491219756,0.9232587906294372,0.9005329171915549,0.923258804684822,1.0,0.0491666682064533,37.02311086654663,0.9502276182174684,0.1899256557226181,0.3025435507297516,0.8834790587425232,0.1815462857484817,0.30391925573349,153
stage2,4,1.1949101547142127,1.356928916720601,0.6260146103896104,0.503808693839358,0.9165247843034692,0.9008010298778064,0.9165247982563376,1.0,0.0487499982118606,37.14834761619568,0.949313461780548,0.1906013041734695,0.3004863560199737,0.883742094039917,0.1824670284986496,0.3015530705451965,154
stage2,5,1.2181528288048584,1.3250819955553328,0.6364143668831169,0.4999848522923209,0.9109895911691078,0.901550505993283,0.9109896050377104,1.0,0.0483333319425582,37.013015031814575,0.9478630423545836,0.1907021254301071,0.2986190617084503,0.8844773769378662,0.1833997368812561,0.2997844517230987,155
stage2,6,1.253016786141829,1.28203990861967,0.6558441558441559,0.5101411718052703,0.9034352487224326,0.9019442604278164,0.9034352624760305,1.0,0.0479166656732559,37.23146152496338,0.9474343657493592,0.1911066770553589,0.2968820929527282,0.8848636746406555,0.1840659379959106,0.2965591847896576,156
stage2,7,1.2236917142744188,1.3124644462164343,0.6415888798701299,0.5032838981646997,0.9052657039400605,0.9023126191898247,0.9052657177215244,1.0,0.0474999994039535,37.02180814743042,0.9466890096664428,0.1909307241439819,0.2969104647636413,0.8852250576019287,0.1847282499074936,0.2977331876754761,157
stage2,8,1.2406509897925635,1.2504749174241896,0.669439935064935,0.5067953057103343,0.8951376085231141,0.9022485832117352,0.8951376221503913,1.0,0.0470833331346511,37.00243902206421,0.946230411529541,0.1912092715501785,0.2933049499988556,0.8851622343063354,0.1858796626329422,0.2946858406066894,158
stage2,9,1.249833384891609,1.2515324625101956,0.6715706168831169,0.5048876048682572,0.8881120541681838,0.9045874152919384,0.8881120676885064,1.0,0.0466666668653488,37.03766202926636,0.9444898962974548,0.1916224807500839,0.2908180654048919,0.8874567747116089,0.1869797855615615,0.2925578355789184,159
stage2,10,1.2589768744134284,1.2299613023733165,0.6773031655844156,0.5099725332353022,0.8817822497392003,0.9055132637455496,0.8817822631631601,1.0,0.0462500005960464,37.08669781684876,0.9433003067970276,0.1919720619916916,0.2886521518230438,0.8883650898933411,0.1876295357942581,0.2905658781528473,160
stage2,11,1.2491236770307863,1.2361417157309396,0.6767451298701299,0.5090737609894245,0.8816220026744175,0.9064847393524296,0.8816220160959377,1.0,0.045833334326744,37.266037702560425,0.9431774616241456,0.1921778917312622,0.2887329459190368,0.8893181681632996,0.1882761269807815,0.2903798222541809,161
stage2,12,1.245088383748934,1.2429711733545576,0.671773538961039,0.4984183586263037,0.8804854825801909,0.905840795014886,0.8804854959844091,1.0,0.0454166680574417,36.92747449874878,0.9428298473358154,0.1929795145988464,0.2889757752418518,0.8886864185333252,0.1893112659454345,0.2893904447555542,162
stage2,13,1.2385348375741538,1.2425259142727048,0.6641132305194806,0.509211906752029,0.878263166122889,0.9049866376942404,0.8782631794932754,1.0,0.0450000017881393,41.10640382766724,0.9436084032058716,0.1932418346405029,0.2883932590484619,0.887848436832428,0.1900352239608764,0.28851318359375,163
stage2,14,1.2501688978888772,1.225731865152136,0.6758319805194806,0.505001951734741,0.8803915665484523,0.9047019388390908,0.8803915799512408,1.0,0.0445833317935466,37.23876333236694,0.9435282945632936,0.1929737478494644,0.2893449962139129,0.8875691294670105,0.19001205265522,0.2889595329761505,164
stage2,15,1.2454694215353432,1.2160895776439022,0.6829849837662337,0.5058446874866238,0.8764696875071293,0.9064278117324392,0.8764697008502124,1.0,0.0441666655242443,37.029274225234985,0.9438936710357666,0.1928299814462661,0.2876030206680298,0.889262318611145,0.190183475613594,0.2881253361701965,165
stage2,16,1.2625577705247062,1.20738951571576,0.6814630681818182,0.507171913400873,0.8783537701399816,0.9061766497462702,0.8783537835117473,1.0,0.0437499992549419,37.23827052116394,0.9431341290473938,0.1931707710027694,0.2880240380764007,0.8890159130096436,0.1905141621828079,0.2889419198036194,166
stage2,17,1.228330122185992,1.2124394240317409,0.6838474025974026,0.5043018831835164,0.8792915239853937,0.906279994337096,0.8792915373714354,1.0,0.0433333329856395,36.948121547698975,0.9413530826568604,0.1936365216970443,0.2881811559200287,0.8891173005104065,0.1914032250642776,0.2894007861614227,167
stage2,18,1.2651238232463986,1.174930382858623,0.7013494318181818,0.5107879847675175,0.8785048978219724,0.9073108885270608,0.8785049111960388,1.0,0.0429166667163372,37.05228209495544,0.9408688545227052,0.1934537142515182,0.2878357172012329,0.8901286721229553,0.1917041689157486,0.2892295122146606,168
stage2,19,1.2539607456752233,1.206067207571748,0.6878551136363636,0.5017568987685365,0.8779811458072917,0.907975914918112,0.8779811591733846,1.0,0.0425000004470348,37.04441642761231,0.9402657747268676,0.1941588968038559,0.2874033749103546,0.8907811045646667,0.1928187161684036,0.2893178164958954,169
stage2,20,1.2304424682220856,1.1963722636173295,0.6935876623376623,0.5160135139118541,0.8783117120909857,0.9087829262055532,0.8783117254621111,1.0,0.0420833341777324,37.013399839401245,0.9401653409004213,0.1937223523855209,0.2870169281959533,0.8915728330612183,0.1929732710123062,0.2899214029312134,170
stage2,21,1.2571397543727578,1.1909877146993364,0.6892755681818182,0.4960093169243305,0.8787558850140388,0.9092963076238232,0.8787558983919261,1.0,0.0416666679084301,37.13722276687622,0.9395230412483216,0.1943377256393432,0.2873003780841827,0.8920764923095703,0.1941612362861633,0.2899297177791595,171
stage2,22,1.2706646207091097,1.194205105304718,0.6904931006493507,0.5071126795434332,0.8782483754821417,0.9098672242140576,0.8782483888523029,1.0,0.0412500016391277,36.907541275024414,0.9391144514083862,0.1944265365600586,0.2871571779251098,0.8926365971565247,0.1947616934776306,0.2897395491600036,172
stage2,23,1.2601840681843943,1.1953525558694618,0.691609172077922,0.5070814072311699,0.8763537216244609,0.9089046796211996,0.8763537349657785,1.0,0.040833331644535,41.10088562965393,0.9384118914604188,0.1951515525579452,0.2871180176734924,0.8916922807693481,0.1956863403320312,0.2885341644287109,173
stage2,24,1.2893644130075133,1.1593567643846785,0.7091619318181818,0.5046482798341033,0.8751671583500373,0.9089905874703634,0.8751671716732911,1.0,0.0404166653752327,37.17642140388489,0.9379427433013916,0.1953110843896865,0.2867218852043152,0.8917765617370605,0.1958070993423462,0.2881508767604828,174
stage2,25,1.2314121429022256,1.189313669483383,0.6890726461038961,0.5081566301259127,0.873822616514013,0.909570009788238,0.8738226298167979,1.0,0.0399999991059303,36.96305799484253,0.9380959868431092,0.1948824524879455,0.2857897877693176,0.8923450112342834,0.1956196874380111,0.288199782371521,175
stage2,26,1.2561842195399395,1.186446857142758,0.695211038961039,0.5098925039365694,0.8777480344203001,0.910381516960289,0.8777480477828443,1.0,0.0395833328366279,37.35660266876221,0.9377231597900392,0.1951793283224105,0.2873518168926239,0.8931411504745483,0.1963174492120742,0.2892162501811981,176
stage2,27,1.268983815397535,1.1690687684269694,0.7034293831168831,0.5060632418502461,0.8810145428923177,0.909769408346198,0.8810145563045901,1.0,0.0391666665673255,36.95618200302124,0.9365056157112122,0.1953618973493576,0.2885885834693908,0.8925406336784363,0.1968078464269638,0.290125161409378,177
stage2,28,1.271422976023191,1.174284768569005,0.6975953733766234,0.5070734066622598,0.8844247837259523,0.9111922343147734,0.8844247971901412,1.0,0.0387500002980232,36.98400855064392,0.9361488223075868,0.1946085840463638,0.2899782955646515,0.8939365148544312,0.1964277774095535,0.2909755408763885,178
stage2,29,1.2416470174665577,1.1749037504196167,0.6976968344155844,0.5070648592013818,0.8842689375573428,0.9105000503504718,0.8842689510191591,1.0,0.0383333340287208,37.11387538909912,0.9352653622627258,0.195164754986763,0.2902497351169586,0.8932574391365051,0.1974241733551025,0.2906017303466797,179
stage2,30,1.2825883727569083,1.1667465459216724,0.7050020292207793,0.5114973388709031,0.887920138798979,0.9107321959598456,0.88792015231638,1.0,0.0379166677594184,37.005786657333374,0.9353327751159668,0.1945420652627945,0.2916783988475799,0.8934851884841919,0.1972489804029464,0.2915714383125305,180
stage2,31,1.249731067713205,1.181203669541842,0.6972402597402597,0.5084449745617904,0.89629018961987,0.9094903597244094,0.8962902032646938,1.0,0.0375000014901161,37.12736392021179,0.9349757432937622,0.1943150013685226,0.2941581904888153,0.8922668695449829,0.1972345560789108,0.2945896983146667,181
stage2,32,1.273091191595251,1.1565120638190929,0.7093648538961039,0.511684830312605,0.8980491416171983,0.9093633206065866,0.8980491552887997,1.0,0.0370833314955234,36.995986223220825,0.9345914125442504,0.1943569630384445,0.2946926653385162,0.8921422362327576,0.1977445483207702,0.2952106297016144,182
stage2,33,1.2496980722848472,1.1617640713592627,0.7013494318181818,0.5040373651238231,0.9037631835424356,0.909506034565346,0.9037631973010256,1.0,0.036666665226221,36.95184826850891,0.9341410994529724,0.1938952356576919,0.2965111136436462,0.892282247543335,0.197822019457817,0.2971455752849579,183
stage2,34,1.2692141107150487,1.1468549285616194,0.7150974025974026,0.5098717715833094,0.9016689467747944,0.910215290740125,0.9016689605015026,1.0,0.0362499989569187,36.961249113082886,0.934396505355835,0.1942002177238464,0.295738160610199,0.8929780721664429,0.1984835118055343,0.2965428829193115,184
stage2,35,1.2689516025704224,1.1584636599986584,0.708400974025974,0.5127489338447522,0.9078864149262008,0.9100478494160122,0.9078864287475616,1.0,0.0358333326876163,37.01822090148926,0.9343071579933168,0.1936386674642563,0.2975023090839386,0.8928138017654419,0.1980255842208862,0.2988628149032593,185
stage2,36,1.2748237546388206,1.150072507269971,0.7080965909090909,0.503062453749892,0.906572089552562,0.9102582446647068,0.906572103353914,1.0,0.0354166664183139,41.10370993614197,0.9337719678878784,0.1949806958436966,0.2969563007354736,0.8930202126502991,0.1997078508138656,0.2985454797744751,186
stage2,37,1.295482824375103,1.139490550214594,0.7144379058441559,0.5116430838386734,0.9090657189904416,0.9111674461942226,0.909065732829756,1.0,0.0350000001490116,37.07254648208618,0.9339104294776917,0.1944428086280822,0.2970996797084808,0.8939121961593628,0.1995854526758194,0.3000400960445404,187
stage2,38,1.284895948001317,1.1425490928934765,0.7183948863636364,0.5076236786780419,0.9091015613407186,0.9111484905726248,0.9091015751805784,1.0,0.0345833338797092,37.02970266342163,0.9332752227783204,0.1943392008543014,0.2966852784156799,0.8938935995101929,0.1997407525777816,0.3004780411720276,188
stage2,39,1.259545260435575,1.1435686404054817,0.7147930194805194,0.5041483269109355,0.9101519690541532,0.9111634971063898,0.9101519829100042,1.0,0.0341666676104068,37.01921272277832,0.9326147437095642,0.1947617530822754,0.297158420085907,0.8939083218574524,0.2005636245012283,0.3006948828697204,189
stage2,40,1.2819396404476908,1.1337191307699526,0.7207284902597403,0.5082166926427321,0.9079111869809492,0.9113794818332476,0.9079112008026872,1.0,0.0337500013411045,36.9767849445343,0.933180809020996,0.1948344111442566,0.2963377237319946,0.8941202163696289,0.2006701081991195,0.3000436723232269,190
stage2,41,1.2971721848884186,1.1217931803170738,0.7284902597402597,0.5138193272150956,0.9109920411525444,0.9122649888357665,0.9109920550211844,1.0,0.0333333350718021,37.23395109176636,0.9329766631126404,0.1943691372871399,0.2972971200942993,0.8949889540672302,0.2003525346517563,0.3011080026626587,191
stage2,42,1.2789044720785958,1.1430269131412754,0.713575487012987,0.5086946959619398,0.912656124346798,0.9122754994849216,0.9126561382407712,1.0,0.0329166650772094,37.01887392997742,0.9335892200469972,0.1930380463600158,0.2975121438503265,0.8949992656707764,0.1990978270769119,0.3019860684871673,192
stage2,43,1.2822561465300524,1.1363531265939986,0.717380275974026,0.5039866922737716,0.9182132765919618,0.9122285964725068,0.9182132905705354,1.0,0.0324999988079071,41.11925268173218,0.9337913990020752,0.193115234375,0.2997044324874878,0.8949532508850098,0.1991550177335739,0.3034441173076629,193
stage2,44,1.2788195927421768,1.1392026698434508,0.7192573051948052,0.5156611204147339,0.9201450885317654,0.9123377735622856,0.920145102539748,1.0,0.0320833325386047,41.1040244102478,0.934118926525116,0.192762017250061,0.2997851967811584,0.8950603604316711,0.199129119515419,0.304632306098938,194
stage2,45,1.2794728689379506,1.1278396310744347,0.7216923701298701,0.506927443015111,0.9232349259759616,0.91214323542012,0.9232349400309832,1.0,0.0316666662693023,37.10426712036133,0.9338837265968324,0.1928831338882446,0.3006953597068786,0.8948695063591003,0.1990382224321365,0.305751770734787,195
stage2,46,1.2953981478492935,1.116264854158674,0.7314833603896104,0.5120075685637338,0.9261042649108592,0.911954894308092,0.9261042790095624,1.0,0.03125,37.218374252319336,0.934065878391266,0.1923163533210754,0.3013749718666076,0.8946847319602966,0.1984996795654297,0.306956946849823,196
stage2,47,1.2868939413652791,1.123457287813162,0.7261059253246753,0.5055528112820217,0.9255333280299908,0.9115687950284346,0.9255333421200024,1.0,0.0308333337306976,37.076996088027954,0.934419810771942,0.191965714097023,0.3015073537826538,0.894305944442749,0.1983682662248611,0.3064495325088501,197
stage2,48,1.2884512752681585,1.1420561199064378,0.7137784090909091,0.5078369235837614,0.9265395453014384,0.9124656632528724,0.9265395594067682,1.0,0.0304166674613952,37.0809977054596,0.9346030354499816,0.1923426836729049,0.3016113936901092,0.8951858282089233,0.1990296244621276,0.3070064485073089,198
stage2,49,1.3208684487776323,1.1364513039588928,0.7191051136363636,0.5110365551013452,0.9301542690119066,0.9114282075015852,0.9301542831722658,1.0,0.0299999993294477,37.06970715522766,0.9348871111869812,0.1921084374189376,0.3024036586284637,0.8941680192947388,0.1989141702651977,0.3085885941982269,199
